contig,len,hit_count,have_result,best_hit_def,best_hit_accession,best_hit_bitscore,best_hit_length,best_hit_pident,is_contam
k141_7506,612,42.0,15.196078431372548,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,82.4379,85.0,83.52941176470588,True
k141_26975,317,50.0,79.81072555205047,"Moraxella osloensis strain CCUG 350 chromosome, complete genome",CP014234,436.8,249.0,98.79518072289156,True
k141_26983,465,50.0,87.31182795698925,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,728.946,406.0,99.75369458128078,True
k141_17610,502,50.0,88.44621513944223,"Citrobacter freundii strain CB00028 plasmid pCB00028_2, complete sequence",OP378604,792.965,444.0,99.54954954954955,False
k141_89073,372,50.0,92.74193548387096,"Corynebacterium aurimucosum strain FDAARGOS_1110 chromosome, complete genome",CP068165,528.772,345.0,93.91304347826087,True
k141_89075,1901,50.0,98.63229879011048,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,3175.22,1875.0,97.54666666666668,True
k141_78249,3008,50.0,97.5066489361702,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,5158.02,2934.0,99.01158827539196,True
k141_67316,477,47.0,100.0,"Mycobacterium intracellulare subsp. chimaera strain SJ42 chromosome, complete genome",CP022223,713.617,395.0,100.0,False
k141_27002,318,50.0,83.01886792452831,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,430.488,258.0,96.89922480620154,False
k141_78256,695,50.0,89.92805755395683,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1012.07,625.0,96.0,True
k141_89088,309,50.0,100.0,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,382.699,214.0,99.53271028037383,True
k141_78260,461,50.0,93.27548806941432,"Mycobacterium sinense strain JDM601, complete genome",CP002329,683.861,396.0,98.23232323232324,False
k141_57496,312,50.0,86.21794871794872,"Bradyrhizobium sp. PSBB068 chromosome, complete genome",CP069300,484.589,268.0,100.0,False
k141_27012,946,50.0,97.25158562367864,"Moraxella osloensis strain FDAARGOS_1202 chromosome, complete genome",CP069437,1561.2,920.0,97.6086956521739,True
k141_57500,646,50.0,100.0,"Moraxella osloensis strain TT16 plasmid p4, complete sequence",CP024189,1020.19,565.0,100.0,True
k141_57517,637,50.0,95.13343799058084,"Skermanella sp. TT6 chromosome, complete genome",CP067420,457.539,519.0,79.76878612716763,False
k141_108484,434,50.0,99.07834101382488,"Dietzia sp. DQ12-45-1b chromosome, complete genome",CP046567,438.603,320.0,90.3125,False
k141_78273,403,50.0,99.25558312655087,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,495.409,319.0,94.35736677115987,True
k141_108486,1022,50.0,100.0,"Dietzia psychralcaliphila strain ILA-1 chromosome, complete genome",CP015453,1650.47,987.0,97.06180344478216,False
k141_78276,402,49.0,83.58208955223881,"Cutibacterium acnes KPA171202 chromosome, complete genome",CP025935,593.693,336.0,99.10714285714286,False
k141_38056,369,48.0,60.97560975609756,"Staphylococcus pasteuri strain 3C chromosome, complete genome",CP031280,370.075,217.0,97.6958525345622,True
k141_98460,52431,0.0,0.0,,,,,,False
k141_38060,330,0.0,0.0,,,,,,False
k141_27041,509,50.0,79.3713163064833,"Moraxella osloensis strain TT16 chromosome, complete genome",CP024185,682.96,398.0,97.98994974874373,True
k141_67343,1523,49.0,97.9645436638214,"Pseudomonas psychrotolerans strain KNF2016 chromosome, complete genome",CP017024,2385.34,1492.0,95.44235924932975,True
k141_118865,1002,50.0,91.21756487025948,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1622.51,914.0,99.34354485776804,True
k141_108505,330,50.0,100.0,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,517.951,299.0,98.3277591973244,True
k141_38066,524,50.0,93.3206106870229,"Staphylococcus pasteuri strain JS7 chromosome, complete genome",CP017463,834.443,462.0,100.0,True
k141_98468,388,50.0,93.29896907216497,"Moraxella osloensis strain NP7 chromosome, complete genome",CP024443,504.426,356.0,90.73033707865169,True
k141_98469,301,47.0,84.38538205980066,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,441.308,254.0,98.4251968503937,False
k141_7570,397,50.0,93.95465994962215,"Rothia mucilaginosa strain LPB0405 chromosome, complete genome",CP079822,642.384,373.0,98.12332439678283,True
k141_98471,317,50.0,94.95268138801262,"Mycobacterium intracellulare subsp. chimaera strain AUSMDU00007395 chromosome, complete genome",CP045963,488.196,270.0,100.0,False
k141_7571,304,50.0,92.10526315789474,"Jiella sp. HL-NP1 chromosome, complete genome",CP114029,256.463,204.0,87.74509803921569,False
k141_7579,432,50.0,100.0,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,619.842,363.0,97.7961432506887,True
k141_38078,797,49.0,98.7452948557089,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1268.15,715.0,99.3006993006993,True
k141_98479,382,50.0,76.17801047120419,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,483.687,290.0,96.89655172413794,True
k141_17662,359,50.0,98.60724233983288,"Modestobacter sp. L9-4 chromosome, complete genome",CP077800,269.988,318.0,79.24528301886792,False
k141_38082,346,50.0,98.26589595375722,"Olsenella uli DSM 7084, complete genome",CP002106,570.249,328.0,98.47560975609755,False
k141_98482,407,50.0,85.995085995086,"Homo sapiens DNA, sequence_id: unplaced_0299",AP023784,540.494,343.0,95.33527696793004,False
k141_98483,315,50.0,35.87301587301587,"Moraxellaceae bacterium ARSSAG-00002390 DNA, putative prophage region, clone: 00002390_pp1",LC663048,93.2581,51.0,100.0,True
k141_98486,2714,48.0,51.03168754605748,"Candidatus Thiothrix singaporensis isolate SSD2 chromosome, complete genome",CP059265,540.494,1159.0,70.49180327868852,False
k141_27060,1429,50.0,95.87123862841148,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,2307.8,1370.0,97.22627737226276,True
k141_98488,392,50.0,100.0,"Corynebacterium aurimucosum strain FDAARGOS_1110 chromosome, complete genome",CP068165,286.219,248.0,85.48387096774194,True
k141_108520,491,50.0,83.91038696537679,"Mycobacterium novum JCM 6391 DNA, complete genome",AP022562,672.139,377.0,99.46949602122017,False
k141_98491,318,24.0,98.42767295597484,"Pelosinus fermentans JBW45, complete genome",CP010978,150.966,243.0,73.66255144032922,False
k141_17681,683,50.0,100.0,"Ralstonia wenshanensis strain 56D2 chromosome p56D2, complete sequence",CP076412,280.808,632.0,69.9367088607595,False
k141_17694,472,50.0,32.83898305084746,Staphylococcus aureus strain CR14-035 chromosome,CP020544,114.899,99.0,87.87878787878788,True
k141_108545,338,50.0,82.24852071005917,Rhodococcus qingshengii strain IGTS8 chromosome,CP029297,499.016,276.0,100.0,False
k141_89109,486,50.0,94.44444444444444,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,759.603,428.0,99.29906542056077,False
k141_57586,966,50.0,92.85714285714286,"Moraxella osloensis strain TT16 chromosome, complete genome",CP024185,1572.92,894.0,98.99328859060402,True
k141_57589,1021,49.0,95.2007835455436,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1718.09,972.0,99.17695473251028,False
k141_57591,454,50.0,97.3568281938326,"Mycobacteroides abscessus JCM 30620 DNA, nearly complete genome",AP022621,737.962,411.0,99.7566909975669,False
k141_118924,463,50.0,94.81641468682506,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,792.965,439.0,100.0,True
k141_38126,345,50.0,83.18840579710145,"Mycobacterium paragordonae strain 49061 chromosome, complete genome",CP025546,457.539,253.0,100.0,False
k141_17723,412,50.0,100.0,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,606.317,338.0,99.70414201183432,True
k141_98493,303,50.0,84.15841584158416,"Corynebacterium minutissimum strain FDAARGOS_1196 chromosome, complete genome",CP069533,400.732,254.0,94.88188976377953,True
k141_98495,302,38.0,41.05960264900662,"Escherichia coli plasmid pV139-b DNA, contig: V139-b_scaffold_2, strain: V139",LC056361,56.2891,67.0,80.59701492537313,False
k141_7622,312,50.0,84.61538461538461,"Mycobacterium intracellulare subsp. chimaera strain FLAC0070 chromosome, complete genome",CP023151,455.735,262.0,98.47328244274809,False
k141_7629,409,50.0,83.61858190709046,"Pseudomonas oryzihabitans strain FDAARGOS_657 chromosome, complete genome",CP044074,598.201,341.0,98.82697947214076,True
k141_89144,8135,49.0,99.4099569760295,"Dietzia psychralcaliphila strain ILA-1 chromosome, complete genome",CP015453,11049.6,8132.0,90.16232169208068,False
k141_98502,2901,50.0,8.824543260944502,"Thermosediminibacter oceani DSM 16646, complete genome",CP002131,95.9632,257.0,68.48249027237354,False
k141_98503,499,50.0,92.38476953907816,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,778.538,431.0,100.0,True
k141_98504,980,50.0,93.57142857142856,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1632.43,917.0,99.45474372955287,True
k141_89148,331,50.0,88.51963746223565,"Olsenella uli DSM 7084, complete genome",CP002106,507.131,293.0,98.29351535836176,False
k141_98506,368,50.0,86.41304347826087,Homo sapiens isolate CHM13 chromosome 16,CP068262,379.994,309.0,87.70226537216828,False
k141_89150,531,47.0,71.37476459510358,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,638.777,376.0,97.6063829787234,False
k141_48021,327,49.0,75.53516819571865,"Homo sapiens BAC clone RP11-1197E19 from 4, complete sequence",AC105448,300.646,211.0,91.4691943127962,False
k141_89153,326,50.0,92.0245398773006,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,507.131,300.0,97.66666666666669,False
k141_98512,764,50.0,93.717277486911,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1210.45,719.0,97.35744089012518,True
k141_98513,639,50.0,59.93740219092332,Cryobacterium breve strain ERMR7:08 chromosome,CP075584,175.311,288.0,73.95833333333333,False
k141_98514,1490,36.0,29.12751677852349,"Pelosinus sp. UFO1, complete genome",CP008852,68.9126,141.0,71.63120567375887,False
k141_98516,365,50.0,83.01369863013699,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,299.744,173.0,98.26589595375722,False
k141_89157,454,50.0,94.05286343612336,"Mycobacterium sp. 20KCMC460 plasmid p20KCMC460_01 DNA, complete genome",AP025525,550.412,402.0,90.29850746268656,False
k141_98520,505,49.0,99.009900990099,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,792.064,441.0,99.77324263038548,False
k141_98521,799,50.0,93.86733416770964,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1313.24,750.0,98.8,True
k141_98522,533,50.0,98.31144465290808,"Mycolicibacterium phocaicum strain RL-HY01 chromosome, complete genome",CP084713,689.272,384.0,99.73958333333331,False
k141_38148,1909,50.0,98.11419591409114,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,1836.21,1241.0,92.98952457695408,True
k141_98526,448,50.0,87.72321428571429,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,700.993,393.0,99.4910941475827,True
k141_108604,873,49.0,90.4925544100802,"Cutibacterium acnes KPA171202 chromosome, complete genome",CP025935,1416.93,790.0,99.74683544303798,False
k141_89171,1499,50.0,96.86457638425615,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,2606.25,1452.0,99.79338842975208,True
k141_98530,371,50.0,84.366576819407,"Mycobacterium marseillense strain FLAC0026, complete genome",CP023147,430.488,313.0,90.41533546325878,False
k141_67401,382,50.0,87.69633507853403,"Rhodococcus erythropolis strain X5 chromosome, complete genome",CP044284,578.364,335.0,98.2089552238806,False
k141_98532,1377,50.0,87.29121278140886,Micropruina sp. isolate SSC1 chromosome,CP059261,362.862,711.0,72.0112517580872,False
k141_67403,443,50.0,94.3566591422122,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,728.044,418.0,98.5645933014354,True
k141_57618,409,49.0,79.21760391198045,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,411.553,245.0,97.14285714285714,True
k141_57622,402,50.0,84.82587064676616,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,530.575,341.0,94.42815249266862,True
k141_67410,552,50.0,85.8695652173913,"Escherichia coli strain B-3008 chromosome, complete genome",CP117960,856.083,474.0,100.0,False
k141_98537,1359,50.0,96.46799116997792,"Microbacterium sp. PAMC22086 chromosome, complete genome",CP080380,2347.47,1311.0,99.69488939740656,True
k141_98539,1489,50.0,95.56749496306246,Staphylococcus hominis strain FDAARGOS_748 chromosome,CP054883,2400.67,1423.0,97.39985945186228,True
k141_98541,329,49.0,86.01823708206688,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,480.081,283.0,97.52650176678443,True
k141_98544,960,50.0,87.8125,"Rhodococcus sp. SGAir0479 chromosome, complete genome",CP039432,289.825,621.0,71.17552334943639,False
k141_57632,525,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,682.058,465.0,92.47311827956987,True
k141_38162,432,50.0,87.5,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,655.909,378.0,98.41269841269842,True
k141_67420,466,50.0,96.3519313304721,"Homo sapiens chromosome 10 clone CH17-334L6, complete sequence",AC255490,796.572,441.0,100.0,False
k141_67422,407,50.0,94.34889434889436,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,654.106,382.0,97.90575916230368,True
k141_57637,548,50.0,92.88321167883213,"Nocardioides aromaticivorans strain IC177 chromosome, complete genome",CP022295,598.201,510.0,86.27450980392157,False
k141_67424,325,50.0,81.84615384615384,"Phycicoccus sp. HDW14 chromosome, complete genome",CP049935,205.969,251.0,78.08764940239044,False
k141_98549,402,50.0,100.0,"Mycolicibacterium phocaicum JCM 15301 DNA, nearly complete genome",AP022616,611.727,370.0,97.02702702702705,False
k141_98551,794,50.0,63.476070528967256,"Gephyromycinifex aptenodytis strain NJES-13 chromosome, complete genome",CP051155,452.129,504.0,80.15873015873017,False
k141_38170,558,49.0,96.415770609319,"Cutibacterium acnes KPA171202 chromosome, complete genome",CP025935,826.328,460.0,99.78260869565216,False
k141_98554,1162,50.0,62.392426850258175,"Pseudomonas oryzihabitans strain FDAARGOS_657 chromosome, complete genome",CP044074,299.744,505.0,74.05940594059406,False
k141_38176,1055,50.0,99.5260663507109,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1658.58,974.0,97.741273100616,True
k141_108638,2427,45.0,98.76390605686032,"Salmonella enterica subsp. enterica serovar Typhi strain CMCST_CEPR_1 chromosome, complete genome",CP053702,4319.45,2397.0,99.95828118481435,False
k141_57650,493,50.0,93.50912778904666,"Micrococcus luteus strain DNA1 chromosome, complete genome",CP101465,814.606,461.0,99.13232104121477,False
k141_98557,2504,50.0,97.8035143769968,"Moraxella osloensis strain FDAARGOS_1202 chromosome, complete genome",CP069437,3944.35,2449.0,95.71253572886891,True
k141_17771,1284,49.0,100.0,"Rhodococcus erythropolis JCM 2895 plasmid pR09L01 DNA, complete genome",AP018735,1957.04,1242.0,94.92753623188406,False
k141_89204,346,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,335.811,302.0,84.10596026490066,True
k141_98559,446,50.0,92.82511210762333,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,677.55,380.0,99.47368421052632,True
k141_17772,650,50.0,96.15384615384616,Microbacterium foliorum strain 122 chromosome,CP019892,857.886,625.0,90.4,True
k141_27123,33067,0.0,0.0,,,,,,False
k141_67437,488,49.0,92.62295081967213,"Mycobacterium paraintracellulare JCM 30622 DNA, complete genome",AP022597,765.013,451.0,97.5609756097561,False
k141_17783,470,46.0,92.97872340425532,"Bos gaurus x Bos taurus genome assembly, chromosome: 12",OX258966,714.519,423.0,97.39952718676123,False
k141_67450,406,47.0,100.0,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,385.404,233.0,96.5665236051502,True
k141_67454,451,50.0,94.90022172949004,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,764.111,428.0,99.53271028037383,True
k141_89229,811,49.0,74.9691738594328,"Gordonia amarae strain CON44 chromosome, complete genome",CP045810,212.28,467.0,71.30620985010707,False
k141_98567,1011,50.0,94.0652818991098,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,1644.16,951.0,98.31756046267088,True
k141_78351,967,50.0,90.6928645294726,"Mycobacterium intracellulare subsp. chimaera strain AUSMDU00007395 chromosome, complete genome",CP045963,1560.3,877.0,99.42987457240594,False
k141_98569,903,50.0,82.05980066445183,"Nocardioides euryhalodurans strain MMS17-SY117 chromosome, complete genome",CP038267,460.244,442.0,83.03167420814479,False
k141_98573,451,48.0,100.0,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,583.774,333.0,98.7987987987988,True
k141_98578,664,50.0,100.0,"Mycobacterium paraintracellulare JCM 30622 DNA, complete genome",AP022597,886.74,608.0,92.4342105263158,False
k141_78364,1173,4.0,9.718670076726342,Weizmannia coagulans strain LBSC chromosome,CP022701,60.7975,33.0,100.0,False
k141_27146,797,50.0,91.84441656210792,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1271.76,727.0,98.76203576341128,True
k141_108669,520,50.0,86.92307692307692,Priestia megaterium strain STB1 chromosome,CP025700,789.358,452.0,98.6725663716814,False
k141_38186,690,50.0,83.76811594202898,"Cellulomonas sp. NTE-D12 DNA, complete genome",AP026442,755.996,476.0,95.16806722689076,False
k141_57683,454,49.0,92.73127753303964,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,755.996,421.0,99.7624703087886,False
k141_57686,476,50.0,50.0,"Ornithinimicrobium avium strain AMA3305 chromosome, complete genome",CP031229,144.654,157.0,80.2547770700637,False
k141_57687,505,50.0,77.42574257425743,"Staphylococcus hominis strain IVB6247 chromosome, complete genome",CP094724,649.597,387.0,97.1576227390181,True
k141_38199,629,0.0,0.0,,,,,,False
k141_98591,463,50.0,99.56803455723542,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,719.929,406.0,99.26108374384236,True
k141_38208,355,50.0,98.59154929577464,"Haliangium ochraceum DSM 14365, complete genome",CP001804,187.935,246.0,76.82926829268293,False
k141_78367,1065,50.0,93.05164319248826,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,1755.06,980.0,99.6938775510204,True
k141_38223,382,50.0,71.46596858638743,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,394.421,276.0,92.02898550724638,True
k141_98599,3148,50.0,97.87166454891997,"Mycobacterium intracellulare strain FLAC0133, complete genome",CP023146,5530.42,3081.0,99.80525803310611,False
k141_98606,638,50.0,24.45141065830721,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,67.1093,73.0,82.1917808219178,True
k141_48112,349,50.0,87.39255014326648,"Rhodococcus erythropolis strain KB1 chromosome, complete genome",CP050124,542.297,305.0,99.34426229508196,False
k141_57717,362,49.0,23.48066298342541,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,69.8143,78.0,82.05128205128206,True
k141_17825,387,50.0,70.2842377260982,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,491.803,272.0,100.0,True
k141_98613,1303,50.0,97.08365310821182,"Pelosinus sp. UFO1, complete genome",CP008852,778.538,1244.0,73.95498392282958,False
k141_118976,464,50.0,73.27586206896552,"Nocardioides okcheonensis strain MMS20-HV4-12 chromosome, complete genome",CP087710,359.255,335.0,84.17910447761194,False
k141_78384,2370,50.0,93.9240506329114,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,3938.94,2226.0,99.23629829290206,True
k141_67459,331,3.0,32.93051359516616,"Salmonella phage KNP6, complete genome",NC_052992,56.2891,43.0,88.37209302325581,False
k141_98621,1480,50.0,43.310810810810814,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,176.213,598.0,67.05685618729098,False
k141_67460,668,49.0,96.7065868263473,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1161.75,646.0,99.84520123839008,False
k141_67466,606,50.0,80.03300330033004,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,839.853,485.0,98.35051546391752,True
k141_78389,426,50.0,88.26291079812206,"Mycobacterium avium subsp. hominissuis strain MAC109 chromosome, complete genome",CP029332,487.294,339.0,92.03539823008848,False
k141_98629,939,50.0,34.398296059637914,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : IX",LN899827,67.1093,97.0,78.35051546391753,False
k141_78392,478,50.0,100.0,"Moraxella osloensis strain YV1 chromosome, complete genome",CP047226,667.631,392.0,97.70408163265306,True
k141_7685,519,29.0,100.0,"Capnocytophaga sp. FDAARGOS_737 chromosome, complete genome",CP046316,271.792,463.0,73.86609071274297,False
k141_67475,1068,49.0,97.75280898876404,"Mycobacterium intracellulare subsp. chimaera strain AUSMDU00007395 chromosome, complete genome",CP045963,1796.54,1045.0,98.1818181818182,False
k141_108716,355,50.0,100.0,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,469.261,307.0,93.81107491856676,True
k141_78402,670,0.0,0.0,,,,,,False
k141_78405,408,50.0,98.2843137254902,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,563.937,322.0,98.75776397515529,True
k141_98638,980,50.0,93.16326530612244,"Moraxella osloensis strain FDAARGOS_1130 chromosome, complete genome",CP068109,1575.63,913.0,98.2475355969332,True
k141_78407,639,50.0,16.588419405320813,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : III",LN899821,86.9463,84.0,84.52380952380952,True
k141_78412,439,50.0,80.41002277904327,"Skermanella rosea strain KEMB 2255-458 chromosome, complete genome",CP086111,389.011,345.0,84.92753623188406,False
k141_67483,857,50.0,97.43290548424736,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1462.02,835.0,98.80239520958084,True
k141_78413,505,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,699.19,392.0,99.48979591836736,False
k141_67484,382,49.0,84.03141361256544,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,580.168,321.0,100.0,False
k141_67487,440,50.0,95.0,"Brevibacterium casei strain G20 chromosome, complete genome",CP081305,749.684,415.0,100.0,False
k141_78420,681,50.0,100.0,"Moraxella osloensis strain FDAARGOS_1130 chromosome, complete genome",CP068109,1054.45,594.0,99.32659932659932,True
k141_67492,733,50.0,96.5893587994543,"Cellulomonas sp. NS3 chromosome, complete genome",CP103289,561.232,706.0,78.04532577903683,False
k141_78425,842,49.0,90.26128266033254,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1306.02,756.0,98.28042328042328,True
k141_38313,475,50.0,85.6842105263158,"Human DNA sequence from clone CHORI-516-BCA211N3 on chromosome 9, complete sequence",CT009543,666.729,381.0,98.9501312335958,False
k141_78429,376,50.0,98.67021276595744,"Gephyromycinifex aptenodytis strain NJES-13 chromosome, complete genome",CP051155,274.497,284.0,81.33802816901408,False
k141_78431,368,50.0,78.53260869565217,"Escherichia coli strain BY63 chromosome, complete genome",CP090570,517.951,289.0,99.65397923875432,False
k141_67510,1127,49.0,96.00709849157056,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1948.02,1082.0,99.90757855822552,True
k141_98662,3454,50.0,98.20497973364216,"Moraxella osloensis strain MOXF1 chromosome, complete genome",CP040257,5470.9,3394.0,95.6982911019446,True
k141_78434,477,48.0,33.75262054507338,Staphylococcus aureus strain SA112 chromosome,CP020553,141.047,79.0,98.73417721518987,True
k141_48173,365,50.0,87.67123287671232,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,527.87,317.0,96.84542586750788,True
k141_78438,395,50.0,55.44303797468354,"Bartonella krasnovii strain B35_1_2 chromosome, complete genome",CP093033,89.6514,98.0,82.65306122448979,False
k141_7695,397,49.0,99.74811083123426,"Kitasatospora sp. YST-16 chromosome, complete genome",CP113837,149.163,284.0,72.1830985915493,False
k141_78442,356,50.0,88.48314606741573,"Mycobacterium heraklionense strain JCM 30995 chromosome, complete genome",CP080997,134.736,185.0,78.37837837837837,False
k141_78445,441,50.0,90.02267573696145,"Cellulomonas sp. PSBB021 chromosome, complete genome",CP021430,255.561,310.0,78.70967741935483,False
k141_78447,521,49.0,66.98656429942419,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,274.497,254.0,83.85826771653544,False
k141_67518,508,50.0,95.07874015748033,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,872.313,483.0,100.0,True
k141_78450,311,50.0,67.20257234726688,"Mycobacterium florentinum JCM 14740 DNA, complete genome",AP022576,225.806,196.0,86.22448979591837,False
k141_67519,1834,50.0,98.0370774263904,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,3130.13,1798.0,98.6095661846496,True
k141_17890,318,50.0,95.9119496855346,"Bradyrhizobium amphicarpaeae strain 39S1MB chromosome, complete genome",CP029426,240.233,262.0,81.29770992366412,False
k141_67523,456,49.0,92.10526315789474,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,740.668,420.0,99.04761904761904,True
k141_119039,709,13.0,100.0,"Ralstonia wenshanensis strain 56D2 chromosome, complete genome",CP076413,921.004,660.0,90.9090909090909,True
k141_67526,813,50.0,99.6309963099631,"Ornithinimicrobium sp. HY006 chromosome, complete genome",CP036403,459.342,655.0,76.03053435114504,False
k141_67530,480,50.0,98.125,"Homo sapiens chromosome 1 clone RP11-114B7, complete sequence",AC114489,609.022,425.0,92.23529411764706,False
k141_98684,2134,50.0,97.0946579194002,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,3534.99,2072.0,97.82818532818531,True
k141_67534,303,23.0,92.07920792079209,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,489.999,276.0,99.27536231884058,True
k141_119045,992,50.0,100.0,Ralstonia pickettii strain FDAARGOS_1535 chromosome 2,CP084360,1695.55,942.0,99.89384288747344,True
k141_98689,737,50.0,100.0,"Moraxella osloensis strain YV1 chromosome, complete genome",CP047226,1029.21,670.0,94.02985074626864,True
k141_119047,398,49.0,82.41206030150754,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,493.606,293.0,97.26962457337883,True
k141_119048,303,0.0,0.0,,,,,,False
k141_57794,956,49.0,92.88702928870292,"Microbacterium sp. 1S1 chromosome, complete genome",CP043430,1341.19,883.0,93.65798414496037,True
k141_98692,366,50.0,83.33333333333333,"Moraxella osloensis strain NP7 chromosome, complete genome",CP024443,522.46,299.0,98.66220735785951,True
k141_119052,518,48.0,90.54054054054056,Homo sapiens 12 BAC RP11-15J22 (Roswell Park Cancer Institute Human BAC Library) complete sequence,AC127002,715.42,455.0,95.16483516483515,False
k141_108735,1111,50.0,99.72997299729973,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1787.52,1018.0,98.91944990176816,True
k141_7701,581,0.0,0.0,,,,,,False
k141_98700,424,50.0,89.85849056603773,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,670.336,381.0,98.9501312335958,True
k141_119053,1994,50.0,98.39518555667,"Microbacterium sp. PAMC22086 chromosome, complete genome",CP080380,3452.93,1956.0,99.18200408997956,True
k141_119054,516,50.0,94.76744186046513,"Pseudomonas oryzihabitans strain FDAARGOS_657 chromosome, complete genome",CP044074,806.49,484.0,96.900826446281,True
k141_98701,622,50.0,100.0,"Microbacterium hydrocarbonoxydans strain Marseille-P2596 genome assembly, chromosome: contig00001",LR882982,795.67,553.0,91.8625678119349,True
